index,v_level,gamma_level,s_level,tau_level,v_gen,gamma_gen,s_gen,tau_gen,v_rec,gamma_rec,s_rec,tau_rec,converged
624,low,high,variable,high,2.85e-05,0.8000000000000004,0.006333333333333333,1.135,3e-05,0.88,0.005103,1.17,
